"customer_id","signup_date","customer_segment","region","acquisition_channel"
"C03017",2024-01-23,"New","North","Referral"
"C03018",2023-12-23,"Loyal","North","Ads"
"C03019",2023-05-26,"Returning","South","Ads"
"C03020",2024-08-11,"Returning","East","Organic"
"C03021",2024-12-22,"New","South","Organic"
"C03022",2024-11-21,"Returning","South","Organic"
"C03023",2024-03-10,"Returning","West","Referral"
"C03024",2023-12-06,"New","South","Referral"
"C03025",2023-06-12,"Returning","North","Organic"
"C03026",2024-09-19,"Returning","West","Ads"
"C03027",2024-08-08,"New","East","Referral"
"C03028",2023-03-28,"Returning","East","Ads"
"C03029",2023-08-26,"Returning","South","Ads"
"C03030",2024-04-17,"New","South","Ads"
"C03031",2023-05-22,"Returning","West","Ads"
"C03032",2024-07-30,"New","North","Organic"
"C03033",2023-03-16,"New","East","Organic"
"C03034",2024-05-23,"New","East","Ads"
"C03035",2024-11-05,"Loyal","South","Organic"
"C03036",2023-05-22,"Returning","West","Organic"
"C03037",2023-11-12,"New","West","Organic"
"C03038",2023-08-04,"New","North","Ads"
"C03039",2024-01-15,"Returning","East","Referral"
"C03040",2023-10-26,"New","East","Organic"
"C03041",2023-08-06,"New","East","Organic"
"C03042",2024-11-07,"New","North","Ads"
"C03043",2023-11-04,"New","South","Ads"
"C03044",2023-10-07,"New","West","Referral"
"C03045",2023-01-19,"Loyal","West","Organic"
"C03046",2023-04-03,"Returning","East","Ads"
"C03047",2024-06-12,"Returning","East","Organic"
"C03048",2024-08-05,"Returning","East","Ads"
"C03049",2023-08-05,"Loyal","West","Organic"
"C03050",2024-04-19,"New","South","Organic"
"C03051",2023-10-23,"New","East","Referral"
"C03052",2024-01-13,"New","North","Organic"
"C03053",2023-07-03,"New","North","Organic"
"C03054",2024-03-31,"New","West","Ads"
"C03055",2024-03-07,"New","North","Organic"
"C03056",2024-07-30,"New","North","Organic"
"C03057",2023-03-28,"Returning","East","Referral"
"C03058",2024-04-30,"New","West","Ads"
"C03059",2023-11-09,"Returning","South","Ads"
"C03060",2023-11-06,"New","North","Organic"
"C03061",2024-12-04,"Returning","North","Ads"
"C03062",2024-10-25,"New","West","Ads"
"C03063",2023-08-08,"Returning","West","Organic"
"C03064",2024-11-01,"Loyal","West","Organic"
"C03065",2024-04-12,"New","East","Ads"
"C03066",2023-08-28,"New","South","Referral"
"C03067",2023-09-10,"New","West","Organic"
"C03068",2024-02-10,"New","North","Organic"
"C03069",2023-02-21,"Returning","North","Ads"
"C03070",2023-02-12,"New","North","Organic"
"C03071",2024-02-21,"Returning","South","Ads"
"C03072",2024-05-01,"Loyal","South","Organic"
"C03073",2023-10-13,"New","East","Referral"
"C03074",2024-09-15,"Returning","West","Organic"
"C03075",2023-11-15,"New","East","Ads"
"C03076",2023-09-17,"New","East","Organic"
"C03077",2024-09-21,"Returning","South","Ads"
"C03078",2023-07-15,"New","West","Organic"
"C03079",2023-05-12,"Returning","North","Ads"
"C03080",2023-12-03,"Returning","East","Ads"
"C03081",2024-02-25,"Loyal","West","Ads"
"C03082",2023-02-20,"New","South","Ads"
"C03083",2023-05-22,"New","West","Organic"
"C03084",2023-09-15,"Returning","South","Organic"
"C03085",2024-04-15,"Loyal","North","Ads"
"C03086",2024-03-17,"New","North","Referral"
"C03087",2023-03-28,"Returning","East","Organic"
"C03088",2023-07-18,"New","North","Organic"
"C03089",2023-07-31,"Returning","North","Ads"
"C03090",2024-02-10,"New","East","Referral"
"C03091",2024-07-24,"New","North","Ads"
"C03092",2023-03-10,"Loyal","West","Ads"
"C03093",2023-09-04,"Loyal","North","Referral"
"C03094",2023-08-24,"New","North","Organic"
"C03095",2024-08-10,"Returning","South","Ads"
"C03096",2024-11-20,"New","West","Organic"
"C03097",2023-02-08,"New","East","Organic"
"C03098",2024-07-17,"Loyal","West","Organic"
"C03099",2023-03-23,"New","South","Ads"
"C03100",2023-03-03,"New","North","Ads"
"C03101",2024-12-21,"New","East","Ads"
"C03102",2023-02-28,"Returning","West","Ads"
"C03103",2024-07-27,"Returning","North","Organic"
"C03104",2024-02-17,"New","North","Ads"
"C03105",2023-05-19,"New","East","Referral"
"C03106",2023-02-17,"Returning","South","Referral"
"C03107",2023-11-01,"New","West","Organic"
"C03108",2023-03-11,"New","East","Ads"
"C03109",2023-05-09,"Loyal","East","Organic"
"C03110",2023-12-29,"New","North","Organic"
"C03111",2023-12-30,"New","East","Organic"
"C03112",2024-09-06,"Loyal","South","Ads"
"C03113",2024-11-26,"New","East","Ads"
"C03114",2023-11-19,"Loyal","East","Referral"
"C03115",2023-12-06,"Returning","East","Organic"
"C03116",2023-08-15,"New","North","Ads"
"C03117",2024-01-14,"Returning","North","Organic"
"C03118",2024-12-20,"Returning","South","Organic"
"C03119",2024-08-17,"New","East","Organic"
"C03120",2024-07-27,"Loyal","North","Organic"
"C03121",2023-11-10,"Returning","West","Ads"
"C03122",2024-12-22,"New","North","Ads"
"C03123",2023-12-28,"New","West","Referral"
"C03124",2023-06-11,"New","South","Ads"
"C03125",2024-11-14,"New","South","Organic"
"C03126",2023-02-28,"Returning","North","Ads"
"C03127",2023-05-26,"Returning","East","Ads"
"C03128",2023-05-27,"New","East","Referral"
"C03129",2023-11-13,"Loyal","West","Organic"
"C03130",2023-03-05,"Returning","West","Organic"
"C03131",2024-06-15,"New","East","Ads"
"C03132",2023-02-06,"New","North","Organic"
"C03133",2023-02-07,"New","North","Ads"
"C03134",2023-09-07,"New","North","Organic"
"C03135",2023-08-25,"New","West","Ads"
"C03136",2024-11-03,"New","North","Organic"
"C03137",2023-11-10,"Returning","West","Referral"
"C03138",2024-08-11,"New","South","Organic"
"C03139",2023-05-13,"New","South","Organic"
"C03140",2023-03-03,"Returning","West","Organic"
"C03141",2024-12-16,"Loyal","West","Organic"
"C03142",2024-08-13,"Returning","North","Organic"
"C03143",2023-06-03,"New","South","Ads"
"C03144",2024-06-13,"New","South","Referral"
"C03145",2023-01-29,"New","North","Ads"
"C03146",2023-01-12,"New","East","Organic"
"C03147",2024-08-26,"Returning","East","Referral"
"C03148",2024-06-13,"Returning","North","Organic"
"C03149",2024-04-25,"New","West","Ads"
"C03150",2023-02-28,"Returning","East","Ads"
"C03151",2024-09-18,"New","West","Organic"
"C03152",2024-01-27,"New","East","Referral"
"C03153",2024-02-28,"New","West","Ads"
"C03154",2023-08-02,"New","North","Organic"
"C03155",2024-12-02,"Returning","West","Ads"
"C03156",2024-07-28,"Returning","North","Ads"
"C03157",2024-09-09,"Returning","West","Organic"
"C03158",2023-09-13,"New","West","Referral"
"C03159",2023-07-31,"New","South","Organic"
"C03160",2023-07-16,"Returning","West","Ads"
"C03161",2023-01-11,"New","South","Ads"
"C03162",2023-09-02,"Returning","East","Organic"
"C03163",2023-09-19,"Returning","North","Ads"
"C03164",2024-09-21,"New","East","Ads"
"C03165",2023-01-14,"New","West","Ads"
"C03166",2023-04-28,"Returning","East","Organic"
"C03167",2023-06-23,"Returning","East","Organic"
"C03168",2024-03-12,"Returning","South","Ads"
"C03169",2023-01-25,"New","East","Organic"
"C03170",2024-08-05,"Returning","South","Ads"
"C03171",2023-04-06,"New","East","Ads"
"C03172",2024-11-06,"New","South","Referral"
"C03173",2024-02-08,"New","South","Organic"
"C03174",2023-08-17,"New","West","Referral"
"C03175",2023-06-27,"New","East","Organic"
"C03176",2024-09-21,"New","South","Ads"
"C03177",2024-11-07,"Returning","West","Organic"
"C03178",2023-07-14,"New","North","Organic"
"C03179",2024-12-14,"Loyal","South","Referral"
"C03180",2024-08-15,"New","West","Organic"
"C03181",2024-10-21,"Loyal","East","Organic"
"C03182",2024-07-26,"New","East","Organic"
"C03183",2023-03-24,"New","West","Ads"
"C03184",2024-01-08,"Loyal","North","Organic"
"C03185",2023-07-15,"Loyal","East","Ads"
"C03186",2024-10-08,"New","West","Organic"
"C03187",2023-10-04,"Loyal","East","Organic"
"C03188",2024-07-07,"New","North","Organic"
"C03189",2023-07-06,"New","West","Ads"
"C03190",2024-10-29,"Loyal","East","Ads"
"C03191",2024-08-02,"New","North","Organic"
"C03192",2024-12-27,"New","West","Referral"
"C03193",2024-09-22,"Returning","North","Referral"
"C03194",2023-07-03,"New","North","Organic"
"C03195",2024-10-07,"New","West","Organic"
"C03196",2023-09-28,"New","West","Referral"
"C03197",2024-12-12,"New","South","Organic"
"C03198",2024-09-25,"New","North","Organic"
"C03199",2023-01-30,"New","East","Organic"
"C03200",2023-07-16,"New","West","Ads"
"C03201",2024-10-13,"New","North","Organic"
"C03202",2023-05-21,"New","South","Organic"
"C03203",2023-10-13,"New","West","Ads"
"C03204",2024-10-10,"Returning","East","Organic"
"C03205",2024-03-27,"New","East","Ads"
"C03206",2024-10-05,"Loyal","North","Ads"
"C03207",2023-04-16,"New","East","Organic"
"C03208",2024-09-07,"New","East","Ads"
"C03209",2023-11-07,"New","North","Organic"
"C03210",2024-08-07,"New","South","Organic"
"C03211",2024-04-10,"New","West","Ads"
"C03212",2024-10-14,"Loyal","South","Organic"
"C03213",2023-03-28,"New","West","Organic"
"C03214",2023-02-22,"New","North","Referral"
"C03215",2024-09-18,"Loyal","North","Ads"
"C03216",2024-10-29,"Returning","South","Organic"
"C03217",2024-06-08,"New","North","Organic"
"C03218",2023-05-27,"Returning","West","Organic"
"C03219",2023-07-26,"New","West","Ads"
"C03220",2023-02-17,"Loyal","East","Ads"
"C03221",2023-06-05,"New","South","Ads"
"C03222",2024-01-11,"Returning","South","Referral"
"C03223",2023-03-23,"New","South","Referral"
"C03224",2023-03-03,"New","East","Organic"
"C03225",2024-10-23,"New","West","Organic"
"C03226",2023-07-07,"Loyal","West","Ads"
"C03227",2023-03-18,"New","West","Ads"
"C03228",2024-01-07,"New","South","Ads"
"C03229",2024-09-20,"New","North","Ads"
"C03230",2024-11-14,"Returning","South","Ads"
"C03231",2024-02-17,"Returning","South","Organic"
"C03232",2023-10-08,"New","West","Organic"
"C03233",2024-09-17,"New","East","Organic"
"C03234",2024-02-15,"New","North","Ads"
"C03235",2023-07-18,"New","North","Ads"
"C03236",2024-02-27,"New","East","Referral"
"C03237",2024-11-20,"New","East","Referral"
"C03238",2024-08-21,"Returning","North","Ads"
"C03239",2024-09-04,"New","West","Ads"
"C03240",2024-04-29,"New","West","Organic"
"C03241",2023-04-20,"Loyal","North","Ads"
"C03242",2024-10-16,"Loyal","West","Ads"
"C03243",2024-08-29,"New","South","Ads"
"C03244",2023-10-17,"New","West","Organic"
"C03245",2024-05-02,"New","North","Ads"
"C03246",2024-11-24,"New","South","Referral"
"C03247",2024-11-13,"Loyal","West","Ads"
"C03248",2024-09-07,"New","North","Ads"
"C03249",2023-03-20,"Loyal","South","Ads"
"C03250",2023-02-09,"New","West","Referral"
"C03251",2024-09-08,"Loyal","West","Organic"
"C03252",2024-07-14,"New","South","Organic"
"C03253",2024-02-16,"New","North","Organic"
"C03254",2023-09-01,"New","North","Organic"
"C03255",2023-11-21,"Returning","South","Organic"
"C03256",2023-07-17,"Returning","South","Organic"
"C03257",2023-09-30,"Returning","South","Ads"
"C03258",2023-06-23,"New","North","Ads"
"C03259",2024-06-11,"Returning","West","Ads"
"C03260",2024-03-15,"Returning","North","Ads"
"C03261",2023-09-05,"Returning","East","Ads"
"C03262",2024-04-23,"Loyal","North","Ads"
"C03263",2024-12-25,"Loyal","East","Ads"
"C03264",2023-04-27,"New","East","Ads"
"C03265",2023-12-11,"New","North","Referral"
"C03266",2023-08-19,"Loyal","West","Organic"
"C03267",2023-08-30,"Returning","West","Referral"
"C03268",2023-05-22,"Returning","South","Ads"
"C03269",2023-01-23,"New","South","Ads"
"C03270",2023-02-16,"Loyal","West","Ads"
"C03271",2023-08-13,"New","East","Referral"
"C03272",2024-05-21,"Returning","North","Ads"
"C03273",2023-01-28,"Returning","South","Ads"
"C03274",2023-02-23,"New","East","Referral"
"C03275",2023-08-16,"New","North","Organic"
"C03276",2023-12-15,"Loyal","North","Organic"
"C03277",2024-11-22,"Returning","West","Organic"
"C03278",2023-09-09,"New","East","Ads"
"C03279",2024-03-02,"New","East","Referral"
"C03280",2024-11-26,"New","West","Organic"
"C03281",2023-01-09,"New","East","Organic"
"C03282",2023-04-10,"New","North","Organic"
"C03283",2023-11-11,"Returning","North","Organic"
"C03284",2023-04-07,"New","West","Ads"
"C03285",2023-02-23,"New","South","Ads"
"C03286",2024-07-11,"Loyal","North","Ads"
"C03287",2023-11-11,"Returning","North","Organic"
"C03288",2024-03-07,"New","South","Organic"
"C03289",2023-05-15,"New","West","Referral"
"C03290",2024-07-06,"Loyal","East","Organic"
"C03291",2023-03-26,"New","South","Ads"
"C03292",2023-10-18,"New","North","Ads"
"C03293",2024-09-11,"New","North","Ads"
"C03294",2023-06-19,"New","West","Organic"
"C03295",2023-05-22,"Returning","North","Ads"
"C03296",2023-10-27,"Loyal","East","Ads"
"C03297",2023-09-19,"Loyal","North","Organic"
"C03298",2024-12-23,"Returning","West","Ads"
"C03299",2024-01-18,"New","South","Organic"
"C03300",2023-10-19,"New","South","Ads"
"C03301",2023-06-24,"New","West","Ads"
"C03302",2024-07-13,"New","West","Ads"
"C03303",2024-03-17,"New","South","Ads"
"C03304",2024-10-28,"New","East","Ads"
"C03305",2024-10-27,"Loyal","West","Organic"
"C03306",2024-07-20,"New","South","Referral"
"C03307",2023-04-23,"New","West","Ads"
"C03308",2023-05-21,"Returning","North","Organic"
"C03309",2023-12-13,"New","North","Organic"
"C03310",2024-07-23,"Loyal","North","Ads"
"C03311",2023-01-02,"Returning","South","Referral"
"C03312",2023-07-23,"New","North","Organic"
"C03313",2024-05-14,"Returning","North","Ads"
"C03314",2024-10-24,"New","North","Ads"
"C03315",2024-12-02,"New","East","Referral"
"C03316",2023-09-16,"Loyal","South","Organic"
"C03317",2023-02-10,"Returning","East","Ads"
"C03318",2024-07-28,"New","East","Ads"
"C03319",2023-09-18,"New","East","Organic"
"C03320",2024-12-14,"New","West","Ads"
"C03321",2023-05-04,"Returning","North","Ads"
"C03322",2024-12-26,"New","South","Ads"
"C03323",2024-09-24,"New","West","Referral"
"C03324",2023-08-12,"New","South","Referral"
"C03325",2023-11-28,"Returning","West","Ads"
"C03326",2023-02-08,"New","East","Ads"
"C03327",2023-10-17,"New","East","Ads"
"C03328",2023-07-27,"New","North","Organic"
"C03329",2024-03-22,"Returning","West","Ads"
"C03330",2024-02-29,"New","North","Ads"
"C03331",2023-10-08,"New","South","Organic"
"C03332",2023-09-23,"New","West","Ads"
"C03333",2024-06-10,"New","West","Organic"
"C03334",2024-02-12,"New","North","Referral"
"C03335",2024-04-03,"New","West","Organic"
"C03336",2024-07-14,"Returning","South","Ads"
"C03337",2024-01-25,"Returning","North","Ads"
"C03338",2023-01-28,"Returning","East","Ads"
"C03339",2024-07-29,"Loyal","South","Ads"
"C03340",2024-09-25,"Returning","North","Referral"
"C03341",2024-12-16,"Loyal","North","Organic"
"C03342",2024-06-26,"New","East","Ads"
"C03343",2023-05-05,"Loyal","South","Ads"
"C03344",2023-01-02,"Returning","East","Referral"
"C03345",2024-04-06,"Loyal","East","Organic"
"C03346",2024-05-24,"New","South","Ads"
"C03347",2023-08-13,"Loyal","North","Referral"
"C03348",2024-05-03,"New","East","Ads"
"C03349",2023-06-27,"New","North","Referral"
"C03350",2023-09-30,"New","North","Organic"
"C03351",2023-04-07,"Returning","West","Referral"
"C03352",2024-03-06,"Loyal","North","Ads"
"C03353",2023-10-17,"Loyal","East","Referral"
"C03354",2023-10-27,"New","South","Organic"
"C03355",2024-06-27,"New","North","Referral"
"C03356",2023-01-14,"New","South","Organic"
"C03357",2023-10-05,"New","North","Ads"
"C03358",2024-11-20,"New","West","Ads"
"C03359",2023-08-17,"New","North","Organic"
"C03360",2023-10-20,"New","West","Ads"
"C03361",2024-05-02,"New","West","Ads"
"C03362",2023-12-28,"Returning","North","Ads"
"C03363",2023-04-10,"New","West","Organic"
"C03364",2024-05-28,"New","South","Ads"
"C03365",2024-10-03,"Returning","East","Referral"
"C03366",2023-08-21,"Returning","North","Ads"
"C03367",2024-11-04,"New","South","Ads"
"C03368",2024-05-13,"Loyal","North","Organic"
"C03369",2024-05-01,"Returning","East","Organic"
"C03370",2024-09-07,"Loyal","North","Organic"
"C03371",2024-02-25,"Returning","East","Ads"
"C03372",2024-05-12,"New","North","Organic"
"C03373",2024-04-20,"Returning","South","Organic"
"C03374",2023-03-20,"Loyal","North","Referral"
"C03375",2023-06-10,"New","North","Organic"
"C03376",2024-06-15,"New","East","Organic"
"C03377",2023-04-10,"Returning","West","Organic"
"C03378",2023-10-11,"New","East","Referral"
"C03379",2023-07-03,"Returning","North","Ads"
"C03380",2024-10-09,"New","West","Ads"
"C03381",2024-07-02,"New","West","Organic"
"C03382",2024-09-12,"Returning","South","Ads"
"C03383",2023-03-01,"New","North","Organic"
"C03384",2024-12-10,"New","South","Ads"
"C03385",2024-10-17,"New","East","Ads"
"C03386",2023-08-19,"New","North","Organic"
"C03387",2024-11-08,"New","West","Ads"
"C03388",2024-01-20,"Loyal","North","Referral"
"C03389",2023-01-30,"New","North","Ads"
"C03390",2024-03-17,"New","South","Organic"
"C03391",2024-06-15,"New","East","Referral"
"C03392",2023-07-15,"Loyal","East","Organic"
"C03393",2023-11-18,"New","North","Referral"
"C03394",2023-05-23,"New","South","Ads"
"C03395",2023-07-19,"Returning","North","Ads"
"C03396",2024-01-01,"Loyal","West","Referral"
"C03397",2023-11-27,"New","West","Organic"
"C03398",2024-02-11,"New","West","Ads"
"C03399",2023-08-18,"New","North","Ads"
"C03400",2024-07-12,"Loyal","East","Organic"
"C03401",2024-09-17,"New","West","Organic"
"C03402",2024-05-18,"Returning","East","Ads"
"C03403",2024-01-05,"New","South","Ads"
"C03404",2023-09-12,"New","North","Referral"
"C03405",2023-03-13,"New","East","Ads"
"C03406",2023-02-12,"Returning","South","Organic"
"C03407",2023-02-24,"Returning","East","Ads"
"C03408",2023-04-16,"Returning","South","Organic"
"C03409",2023-09-02,"New","West","Ads"
"C03410",2024-07-06,"Returning","West","Organic"
"C03411",2023-06-10,"New","West","Organic"
"C03412",2023-01-02,"New","South","Organic"
"C03413",2023-05-11,"Loyal","North","Organic"
"C03414",2024-06-02,"Loyal","West","Ads"
"C03415",2023-10-20,"Returning","West","Organic"
"C03416",2024-07-18,"Returning","South","Referral"
"C03417",2023-07-27,"Loyal","North","Referral"
"C03418",2023-12-16,"New","West","Referral"
"C03419",2024-05-06,"Returning","East","Ads"
"C03420",2024-04-21,"New","North","Organic"
"C03421",2023-03-18,"Returning","South","Organic"
"C03422",2024-12-20,"Loyal","West","Organic"
"C03423",2024-02-17,"New","North","Ads"
"C03424",2023-06-03,"New","East","Referral"
"C03425",2023-02-13,"Returning","West","Organic"
"C03426",2023-02-07,"Loyal","West","Ads"
"C03427",2024-04-16,"New","East","Organic"
"C03428",2024-12-31,"Loyal","West","Ads"
"C03429",2024-08-27,"New","North","Organic"
"C03430",2024-08-17,"New","East","Ads"
"C03431",2023-12-18,"New","South","Ads"
"C03432",2024-10-29,"Returning","West","Ads"
"C03433",2023-02-23,"Loyal","East","Ads"
"C03434",2024-05-07,"New","South","Organic"
"C03435",2024-05-22,"New","North","Organic"
"C03436",2023-05-04,"New","South","Ads"
"C03437",2024-07-27,"Loyal","South","Referral"
"C03438",2023-02-08,"Loyal","South","Organic"
"C03439",2024-08-16,"New","South","Ads"
